,Date,Product_ID,Product_Category,Clicks,Sales,Price,Customer_Age,Customer_Gender,Region,Click_Count,Wait_Time,Browser,Marketing
9364,2023-08-17,6,Basketball,32,0,151.95085551512955,25,Female,South,11,56,Chrome,0
9365,2023-10-19,43,Running,22,0,184.31560782504727,27,Male,West,12,61,Edge,1
9366,2023-10-07,31,Running,11,0,113.2412910500733,39,Male,East,7,127,Chrome,1
9367,2023-12-02,28,Basketball,42,0,134.06180526173887,27,Male,North,8,32,Safari,0
9368,2023-06-26,8,Running,10,1,84.25775550902931,52,Male,West,39,21,Edge,1
9369,2023-12-30,29,Basketball,18,0,111.83199710553072,36,Female,East,5,100,Safari,1
9370,2023-03-06,21,Training,34,0,100.51847116557371,21,Male,East,9,63,Safari,1
9371,2024-02-08,81,Basketball,48,0,148.32883219572852,36,Female,South,5,50,Firefox,0
9372,2023-05-11,88,Running,50,1,197.70484275126665,58,Male,North,40,19,Edge,1
9373,2023-07-15,58,Running,18,0,171.99551779785293,37,Female,South,7,33,Safari,0
9374,2023-06-17,60,Basketball,48,0,78.82468773892778,21,Female,West,14,97,Chrome,0
9375,2023-05-02,50,Basketball,45,0,136.65178899601503,43,Female,North,13,30,Edge,1
9376,2024-01-24,31,Running,13,0,59.96175724226024,20,Female,West,9,60,Edge,1
9377,2023-04-04,47,Running,35,0,87.03732302639533,47,Female,West,6,74,Safari,0
9378,2023-09-16,34,Running,6,0,75.83265140905856,53,Male,North,13,110,Firefox,0
9379,2023-08-07,2,Training,22,0,100.33183064591944,58,Male,East,11,100,Chrome,0
9380,2024-02-05,67,Training,9,0,151.82209535663202,23,Male,West,10,81,Chrome,1
9381,2023-10-23,94,Basketball,30,1,124.90899753752402,56,Female,West,23,21,Firefox,1
9382,2023-10-16,72,Basketball,27,0,189.93638897438265,44,Male,North,7,79,Edge,0
9383,2023-09-27,52,Training,16,0,81.9123259772763,33,Female,East,9,65,Firefox,1
9384,2023-05-29,7,Training,18,1,104.63137193809104,33,Female,South,41,28,Safari,0
9385,2023-08-24,76,Basketball,17,0,99.47788651887042,53,Female,North,9,52,Edge,1
9386,2023-12-25,19,Training,39,1,85.39454389398949,51,Female,West,48,6,Firefox,1
9387,2023-12-11,90,Basketball,19,0,198.9756153689367,56,Female,North,8,63,Firefox,1
9388,2023-03-20,92,Running,39,0,108.08383181645817,41,Female,South,10,129,Chrome,0
9389,2023-09-04,15,Basketball,23,0,191.07634707493978,56,Female,South,7,98,Safari,0
9390,2023-11-06,78,Training,19,0,108.57102107794842,23,Male,West,12,129,Chrome,0
9391,2023-11-07,48,Training,12,1,80.61375181109914,37,Female,East,43,7,Chrome,0
9392,2023-08-01,14,Training,27,0,67.88094960240667,26,Female,South,8,41,Safari,0
9393,2023-03-23,3,Basketball,17,0,178.33447897632576,38,Male,North,10,57,Safari,0
9394,2023-07-01,50,Training,27,0,54.81464607276173,28,Male,East,11,77,Firefox,1
9395,2023-12-01,93,Basketball,35,0,194.6591882508922,47,Male,South,7,57,Chrome,1
9396,2023-04-05,54,Running,34,0,112.72868176783226,18,Male,North,13,36,Chrome,0
9397,2023-11-26,6,Running,46,1,87.10615266265357,44,Female,North,45,17,Firefox,1
9398,2023-11-28,49,Training,6,1,142.61691983230438,23,Male,West,31,18,Edge,0
9399,2023-07-03,23,Basketball,15,1,69.93694877542795,24,Male,West,49,14,Edge,1
9400,2023-07-08,92,Basketball,29,0,60.821836034953364,39,Female,North,7,117,Edge,0
9401,2023-12-23,78,Training,33,0,174.16750278643505,51,Male,West,6,107,Chrome,0
9402,2023-08-15,78,Basketball,26,0,113.70061619379902,37,Male,West,7,109,Chrome,0
9403,2023-07-14,20,Training,23,0,127.7382368156798,32,Female,South,9,40,Edge,1
9404,2023-09-01,77,Training,13,1,76.50440133125973,26,Female,East,22,22,Firefox,0
9405,2023-06-20,91,Running,45,1,59.21363667904134,35,Male,South,30,22,Firefox,1
9406,2023-11-26,60,Training,42,0,105.16641989777702,53,Female,East,7,71,Firefox,0
9407,2023-12-20,99,Basketball,33,1,125.9219378570134,59,Female,South,33,8,Firefox,1
9408,2023-10-23,45,Training,14,0,164.8145932817042,47,Female,North,13,75,Edge,1
9409,2023-11-05,61,Running,26,0,125.15780003531951,28,Male,West,12,74,Edge,1
9410,2023-08-19,56,Running,28,0,167.37605265288545,50,Male,South,9,32,Edge,1
9411,2023-09-30,2,Basketball,12,0,67.31491695114708,57,Female,East,6,108,Chrome,0
9412,2023-11-10,45,Training,10,1,59.59441580659274,23,Female,West,45,16,Safari,1
9413,2023-10-29,40,Basketball,11,0,73.82914462151774,56,Female,West,14,59,Safari,1
9414,2023-12-08,24,Basketball,24,1,165.8018190333093,39,Male,South,41,26,Safari,1
9415,2023-08-29,29,Training,21,0,163.89953462580522,56,Male,West,12,130,Chrome,1
9416,2024-01-01,67,Running,40,1,71.20517067659623,36,Male,East,38,20,Firefox,0
9417,2023-04-09,68,Basketball,12,1,54.64829873760196,39,Male,South,36,26,Safari,1
9418,2023-12-28,66,Basketball,17,1,152.79229043182477,48,Male,East,43,24,Firefox,1
9419,2023-09-03,84,Running,28,0,178.2922674864466,59,Male,North,8,83,Chrome,0
9420,2023-11-10,54,Training,50,0,163.11615432652732,42,Female,North,10,77,Firefox,0
9421,2023-06-01,53,Training,35,0,80.41984709226173,58,Male,West,7,113,Chrome,0
9422,2023-06-08,79,Training,27,0,137.56518458380035,47,Male,West,5,62,Firefox,0
9423,2023-05-15,49,Running,21,0,163.60485809383118,21,Male,East,8,120,Edge,0
9424,2023-06-30,32,Basketball,50,0,88.37430568205593,43,Female,North,10,130,Chrome,1
9425,2023-12-12,61,Running,28,0,129.15812020541796,24,Female,East,9,49,Firefox,1
9426,2023-04-10,42,Basketball,47,0,97.16906059606555,57,Female,West,5,127,Chrome,0
9427,2023-04-03,1,Basketball,14,0,83.83631259905317,29,Female,East,8,124,Edge,1
9428,2023-04-24,63,Training,35,0,195.43839901562788,18,Female,West,10,34,Firefox,1
9429,2023-05-05,35,Training,49,1,186.88729405803895,23,Female,North,45,19,Safari,0
9430,2023-05-28,51,Training,24,0,116.85015964272306,18,Female,South,10,112,Chrome,1
9431,2023-05-11,71,Running,20,0,70.51670915959646,25,Female,East,10,46,Edge,0
9432,2023-02-14,45,Training,18,0,159.1860954980973,50,Male,West,13,116,Safari,1
9433,2024-02-07,77,Running,7,0,88.35516951923304,21,Male,South,12,31,Edge,0
9434,2023-05-07,65,Training,34,0,75.27767087571418,57,Male,South,11,53,Firefox,0
9435,2023-03-27,14,Training,22,0,107.2293526607277,23,Male,North,14,80,Edge,1
9436,2023-07-16,93,Training,10,1,129.47747137501085,20,Female,West,47,19,Firefox,0
9437,2024-01-05,3,Running,24,0,64.61604947306219,32,Male,East,7,73,Firefox,0
9438,2023-05-17,24,Basketball,39,0,135.76197095727898,23,Male,South,7,30,Firefox,0
9439,2023-12-07,65,Running,23,1,52.302256214393225,23,Male,West,42,19,Firefox,1
9440,2023-06-25,48,Running,30,1,183.780359088963,54,Male,West,50,17,Firefox,1
9441,2023-04-18,10,Running,39,0,188.11125339183,44,Male,South,9,43,Safari,0
9442,2023-11-29,13,Basketball,16,1,159.9606160267777,59,Female,North,48,20,Edge,0
9443,2023-10-27,73,Running,12,1,119.98241128612663,58,Male,West,15,21,Safari,1
9444,2023-09-13,14,Training,41,1,88.23444058449668,22,Female,North,18,22,Firefox,0
9445,2023-07-10,10,Basketball,14,0,161.61681360670946,56,Female,South,5,95,Chrome,1
9446,2023-04-14,40,Running,25,0,189.76958029280954,34,Female,South,11,96,Safari,0
9447,2023-07-11,23,Running,45,0,73.78005573461593,40,Male,North,11,69,Safari,0
9448,2023-05-11,99,Basketball,49,1,119.87329839465471,34,Female,North,49,29,Chrome,0
9449,2024-01-02,55,Running,46,0,97.28924540538922,58,Male,North,5,106,Chrome,0
9450,2023-11-17,63,Basketball,33,1,103.51126835688649,40,Male,East,22,17,Safari,1
9451,2023-05-05,71,Training,35,0,110.86366719843988,56,Male,North,14,68,Firefox,1
9452,2023-06-21,42,Running,44,0,192.76945165570078,50,Female,North,10,123,Safari,0
9453,2023-11-25,99,Running,11,1,88.79557518021406,19,Male,North,19,21,Firefox,1
9454,2024-01-31,66,Training,38,0,123.901375864026,27,Male,East,9,66,Safari,0
9455,2023-11-19,79,Running,38,0,192.72312074926856,36,Female,West,13,43,Firefox,0
9456,2023-11-09,73,Running,34,1,121.4085335327476,57,Female,East,38,18,Chrome,0
9457,2023-12-01,47,Basketball,8,1,179.53992828821802,26,Male,West,31,20,Edge,1
9458,2023-09-03,81,Running,45,1,58.814716148792144,32,Female,North,48,22,Edge,1
9459,2023-03-08,52,Training,34,0,192.9545627694854,41,Female,North,5,36,Safari,0
9460,2024-01-29,18,Running,29,1,78.12967205390763,29,Female,East,29,14,Safari,0
9461,2023-12-20,79,Basketball,18,1,196.99025520969263,39,Male,East,25,8,Edge,1
9462,2023-09-08,18,Training,28,1,76.33652978878226,35,Female,South,48,7,Edge,1
9463,2023-11-19,24,Training,47,0,116.65489216924612,19,Male,East,6,34,Safari,1
9464,2023-09-05,23,Training,35,0,96.29217373588168,32,Male,East,6,126,Chrome,1
9465,2023-07-14,12,Training,43,1,114.98471316425662,59,Male,North,50,22,Safari,0
9466,2023-03-10,23,Basketball,32,0,87.57871098882882,56,Male,North,12,65,Edge,0
9467,2023-08-25,21,Basketball,29,1,194.7976118641463,26,Male,North,40,6,Firefox,0
9468,2024-01-14,64,Basketball,23,1,95.85874761096375,39,Female,East,48,28,Safari,1
9469,2023-10-08,90,Basketball,8,1,147.99123680963345,34,Male,South,25,6,Edge,0
9470,2023-12-30,72,Running,38,0,70.61712343981827,31,Male,North,13,91,Chrome,1
9471,2023-04-28,94,Basketball,36,0,173.65812272748258,48,Male,South,11,51,Firefox,1
9472,2023-07-25,34,Running,29,0,131.37619152642702,58,Female,South,13,51,Edge,0
9473,2023-12-08,2,Training,26,0,196.91691867969737,24,Male,East,9,125,Edge,0
9474,2023-03-13,69,Running,32,0,113.51033252501527,52,Female,East,5,67,Firefox,0
9475,2023-07-27,31,Running,22,0,79.31718124649906,51,Female,North,8,79,Firefox,0
9476,2024-01-15,97,Running,11,0,101.90284991614755,20,Female,West,11,116,Chrome,0
9477,2023-08-17,68,Basketball,15,1,160.54484091402412,19,Male,East,39,19,Chrome,1
9478,2023-04-07,70,Basketball,46,0,148.8659781493814,44,Male,South,13,114,Chrome,0
9479,2023-12-04,87,Training,15,0,166.75211114265878,19,Male,East,6,33,Edge,0
9480,2023-03-26,19,Basketball,13,0,61.02054383063136,58,Female,East,5,108,Chrome,0
9481,2023-11-24,72,Running,39,0,137.05531630171797,22,Male,South,9,50,Safari,1
9482,2023-06-30,13,Basketball,41,0,189.8253015554457,38,Male,East,6,49,Safari,0
9483,2023-08-18,65,Basketball,27,0,66.1852879222366,24,Female,East,10,113,Chrome,0
9484,2023-09-04,6,Running,37,0,64.15028883694683,42,Male,North,6,54,Edge,0
9485,2023-03-26,71,Training,5,0,157.49065467792707,18,Female,South,10,74,Firefox,0
9486,2024-01-28,27,Basketball,24,1,97.27736837663028,26,Male,West,30,28,Edge,1
9487,2023-11-27,79,Training,9,0,148.78688155413604,19,Male,West,14,90,Chrome,0
9488,2023-03-10,52,Running,33,1,131.807676957554,20,Female,West,28,7,Safari,1
9489,2023-04-09,98,Basketball,30,1,197.90999875098584,54,Female,East,41,5,Safari,1
9490,2023-10-23,87,Training,42,1,183.3584625432311,21,Male,South,40,29,Chrome,0
9491,2023-06-14,48,Training,7,0,151.71091723425675,38,Male,West,13,85,Chrome,0
9492,2023-05-29,88,Running,25,0,89.25119391547258,43,Male,East,8,122,Chrome,0
9493,2023-06-22,79,Basketball,17,1,89.28622432257043,54,Female,West,30,27,Edge,1
9494,2024-01-15,99,Training,35,0,182.3365700853419,31,Male,North,8,123,Chrome,0
9495,2023-07-20,68,Training,21,0,137.80115979130895,27,Male,East,6,87,Chrome,0
9496,2023-10-01,44,Training,39,0,168.39226730781536,43,Female,West,8,102,Chrome,0
9497,2023-12-17,17,Training,27,0,117.47963098052452,27,Male,East,14,66,Firefox,0
9498,2023-05-14,95,Training,7,0,65.46104549772899,54,Male,South,11,34,Safari,1
9499,2023-03-06,38,Training,49,1,99.90296873594392,35,Male,East,45,5,Firefox,1
9500,2023-11-29,10,Training,6,0,74.17237914325447,44,Female,South,10,62,Firefox,0
9501,2023-06-02,54,Training,7,0,167.27492246382536,34,Male,West,9,42,Safari,0
9502,2023-04-02,91,Training,24,0,155.07679844856352,27,Female,North,11,62,Firefox,1
9503,2023-06-21,6,Training,48,0,63.261938358206095,28,Male,West,7,69,Edge,1
9504,2023-04-26,6,Basketball,13,0,143.20780981428157,41,Female,West,7,130,Chrome,0
9505,2024-01-18,52,Running,8,0,181.12032604921933,36,Female,South,9,95,Chrome,0
9506,2023-04-06,15,Running,29,0,154.60464430999497,33,Female,West,8,41,Chrome,0
9507,2024-02-03,68,Running,5,0,126.66678694766321,40,Female,East,9,122,Chrome,1
9508,2023-07-30,57,Training,43,0,96.77949274083309,29,Female,South,5,122,Chrome,1
9509,2023-03-29,56,Running,16,0,183.06451243788433,36,Female,North,8,76,Safari,0
9510,2023-05-28,7,Training,44,0,113.42073232115297,42,Male,East,10,77,Edge,0
9511,2023-07-12,51,Basketball,44,1,178.3090370350678,20,Female,North,33,13,Firefox,1
9512,2023-07-08,58,Running,28,0,167.44997573272957,30,Male,West,12,69,Edge,0
9513,2023-09-04,64,Basketball,13,0,172.43404479212896,38,Male,North,9,34,Chrome,0
9514,2024-02-09,26,Basketball,50,0,198.46962802424693,39,Female,West,6,65,Safari,0
9515,2023-12-08,58,Training,24,0,162.31377738094466,46,Male,East,6,60,Safari,0
9516,2023-07-29,31,Running,9,0,55.10614035779726,42,Male,East,7,52,Edge,1
9517,2023-09-01,66,Basketball,24,1,80.81509024711174,40,Male,South,43,16,Firefox,1
9518,2023-06-26,92,Running,25,0,55.27927254877468,29,Female,East,10,101,Chrome,1
9519,2023-09-11,13,Basketball,6,1,78.4870354912536,40,Male,West,17,24,Firefox,0
9520,2023-04-01,18,Basketball,25,0,59.215926602916994,22,Male,South,9,83,Edge,0
9521,2023-06-18,94,Training,46,1,125.24255617793794,46,Male,West,32,17,Safari,1
9522,2023-10-09,75,Running,28,0,54.230931969961674,22,Female,North,13,47,Edge,0
9523,2023-02-19,13,Training,13,1,120.88686494228892,56,Female,South,24,18,Edge,1
9524,2023-11-11,24,Training,43,1,184.8261360680018,52,Male,West,36,14,Firefox,1
9525,2023-03-21,57,Training,34,0,162.28640188622143,52,Male,West,5,66,Safari,1
9526,2023-09-11,29,Training,22,0,191.5933885477634,34,Female,East,8,69,Chrome,1
9527,2023-07-27,56,Training,48,0,83.99701606347807,47,Male,South,12,101,Chrome,0
9528,2023-06-17,54,Basketball,47,0,129.66287246079406,19,Male,West,13,110,Chrome,1
9529,2024-01-15,5,Running,14,0,97.78691797487582,32,Female,East,9,98,Chrome,1
9530,2023-08-23,35,Running,49,0,124.0729693538051,40,Male,North,6,101,Chrome,0
9531,2023-09-18,19,Training,45,1,133.56137443764328,59,Male,South,45,18,Firefox,0
9532,2023-09-14,55,Running,25,1,55.427919571379775,43,Male,South,41,21,Safari,1
9533,2023-04-15,77,Basketball,26,0,84.98842028224746,28,Female,South,13,96,Edge,0
9534,2024-01-06,69,Training,21,0,155.71591688659962,41,Female,South,10,124,Firefox,1
9535,2023-07-23,44,Basketball,9,0,165.93920368104494,26,Female,West,13,120,Safari,0
9536,2023-04-19,78,Basketball,10,0,135.41770512312547,31,Female,North,14,121,Chrome,1
9537,2023-11-25,38,Training,14,0,90.6243541923015,41,Male,East,14,67,Edge,1
9538,2023-10-09,62,Basketball,47,1,110.76261750841101,24,Female,West,16,9,Safari,1
9539,2023-03-04,22,Training,6,0,64.40552178220769,27,Female,West,9,56,Safari,1
9540,2023-08-19,73,Basketball,11,0,192.97694251888876,50,Female,South,8,45,Chrome,1
9541,2023-05-05,40,Running,50,0,180.30162068154323,50,Male,West,11,44,Firefox,1
9542,2024-02-10,26,Running,8,0,59.840352036119505,44,Male,North,10,101,Chrome,1
9543,2023-09-02,5,Running,41,0,74.97359984874957,25,Female,West,8,78,Edge,0
9544,2023-06-24,93,Training,23,1,137.16416617831302,31,Male,West,34,22,Safari,0
9545,2023-03-21,54,Basketball,32,0,84.86451111938239,24,Female,East,14,108,Chrome,0
9546,2023-06-24,86,Basketball,24,0,190.16010470211924,35,Male,West,13,89,Chrome,0
9547,2023-04-30,49,Running,34,1,163.33858713066118,43,Female,North,40,14,Edge,0
9548,2023-05-12,3,Running,46,0,90.99372693666243,58,Male,South,7,98,Chrome,0
9549,2023-10-23,92,Training,42,1,50.91521167857142,32,Female,South,40,30,Edge,0
9550,2024-01-22,38,Training,6,0,169.9171086804462,50,Male,North,10,89,Chrome,0
9551,2023-08-25,14,Basketball,7,1,113.61345644015984,28,Male,South,15,30,Firefox,1
9552,2023-08-07,47,Training,46,1,146.35665677866655,36,Female,South,45,14,Firefox,0
9553,2023-03-17,14,Training,43,1,93.04622381319462,59,Female,West,23,19,Chrome,0
9554,2023-04-11,75,Training,29,0,71.43098890372565,35,Male,North,8,69,Firefox,1
9555,2023-09-01,73,Running,6,1,151.29673876786185,39,Male,East,20,18,Safari,1
9556,2023-03-12,38,Running,43,0,117.54868822199886,53,Female,West,11,60,Edge,0
9557,2023-03-19,64,Basketball,19,1,85.27545516049713,35,Female,North,41,16,Safari,1
9558,2023-06-17,44,Training,7,0,70.64419993493048,35,Male,West,6,32,Edge,0
9559,2023-12-30,70,Running,9,0,137.07193916624502,39,Male,North,8,81,Edge,1
9560,2023-03-26,65,Training,44,1,158.83249103113616,42,Female,South,32,5,Safari,0
9561,2023-05-08,25,Basketball,40,0,92.58304431846729,48,Female,East,14,93,Chrome,1
9562,2023-08-19,16,Training,44,0,160.2713803020686,26,Male,West,12,122,Chrome,1
9563,2023-06-03,15,Basketball,42,0,77.46832980991579,55,Male,South,6,94,Chrome,1
9564,2023-11-10,98,Basketball,41,0,100.76235366426639,36,Male,North,6,85,Safari,0
9565,2024-01-03,81,Running,31,0,161.73234301999332,42,Female,West,14,58,Edge,1
9566,2023-05-28,3,Training,9,0,149.02152794706188,32,Male,East,9,88,Edge,0
9567,2023-12-29,67,Running,21,0,90.57854403558687,22,Female,East,6,69,Firefox,1
9568,2023-03-25,37,Training,42,1,68.32025023203997,28,Male,West,50,17,Firefox,1
9569,2023-09-15,81,Training,49,1,56.37101374208629,30,Male,South,46,10,Safari,1
9570,2023-04-24,55,Basketball,45,0,175.68727698789286,51,Female,East,13,64,Edge,0
9571,2023-04-09,38,Basketball,16,1,61.27129243517901,25,Female,West,49,24,Safari,1
9572,2023-10-06,63,Training,46,0,67.22677283095817,42,Female,West,10,126,Safari,0
9573,2023-11-20,1,Running,35,0,85.65659454130005,44,Male,West,13,97,Chrome,0
9574,2023-05-28,71,Basketball,37,1,116.85045563597718,28,Male,North,27,21,Firefox,1
9575,2023-07-24,90,Basketball,47,0,168.46806203547442,35,Female,East,7,63,Edge,0
9576,2023-08-22,19,Training,33,1,87.1220488911659,27,Male,West,48,24,Safari,0
9577,2023-02-21,52,Training,42,0,131.5262372539628,50,Female,North,11,103,Safari,0
9578,2023-04-13,30,Basketball,7,1,63.55587830750646,53,Male,North,44,12,Firefox,1
9579,2023-12-14,55,Running,42,0,119.67665077047872,34,Male,North,11,49,Edge,1
9580,2023-09-25,14,Basketball,45,1,76.64584900659624,22,Female,South,17,6,Firefox,1
9581,2023-12-16,13,Training,44,0,81.67873383358476,40,Female,South,9,110,Chrome,0
9582,2023-08-19,84,Basketball,34,0,105.02426511633941,20,Female,West,8,70,Firefox,1
9583,2023-04-23,90,Training,26,0,164.2021548051286,56,Male,South,6,106,Edge,0
9584,2023-12-02,27,Basketball,42,0,161.59796448503522,54,Male,East,9,36,Edge,0
9585,2023-11-26,89,Training,36,0,112.24594647279801,27,Male,East,14,123,Chrome,1
9586,2023-07-31,9,Training,47,1,67.80067312886129,44,Male,West,19,18,Firefox,0
9587,2023-04-15,41,Running,14,1,92.10374300359194,24,Female,West,21,5,Safari,0
9588,2024-01-27,48,Training,36,0,125.80336647952073,46,Female,East,6,42,Chrome,0
9589,2023-02-26,12,Basketball,47,1,180.41176680426847,56,Male,West,34,11,Edge,1
9590,2023-07-26,10,Training,8,1,195.23819222199955,23,Female,West,35,29,Edge,1
9591,2023-10-15,6,Basketball,33,1,145.62064025358703,26,Male,West,42,22,Edge,1
9592,2024-01-13,34,Running,49,1,102.60297357461019,25,Female,South,43,23,Chrome,1
9593,2023-02-20,52,Basketball,12,1,154.0180180541568,31,Female,West,20,17,Edge,1
9594,2023-07-16,41,Running,24,0,100.43452037308978,55,Male,West,7,123,Chrome,1
9595,2023-03-20,83,Running,11,0,143.82101801249098,26,Male,North,6,51,Edge,1
9596,2023-04-01,6,Training,5,0,86.56498575435148,28,Female,North,12,78,Edge,1
9597,2023-05-08,2,Running,29,0,90.04830518470669,28,Male,West,6,69,Firefox,0
9598,2023-03-12,15,Basketball,30,0,61.28383835616846,57,Female,South,13,113,Chrome,0
9599,2023-08-27,17,Running,13,1,113.02117283197624,52,Male,North,42,24,Safari,1
9600,2023-09-08,16,Running,27,0,142.72617801435018,28,Female,North,13,111,Chrome,0
9601,2023-09-04,28,Training,44,0,168.31924157159318,53,Male,West,7,124,Chrome,0
9602,2023-12-16,85,Basketball,6,1,171.55228172565404,20,Female,South,22,30,Chrome,1
9603,2023-05-27,72,Running,30,0,198.86666742607457,36,Male,West,10,76,Firefox,0
9604,2023-09-30,10,Training,18,0,63.16335887554428,25,Female,North,6,95,Chrome,1
9605,2023-05-24,10,Training,48,0,123.97051526687432,45,Female,South,5,74,Edge,0
9606,2023-03-13,10,Basketball,35,0,128.206186310362,18,Male,West,7,60,Firefox,1
9607,2023-06-19,73,Training,30,0,170.68001395668384,57,Female,East,11,79,Edge,0
9608,2024-01-16,28,Running,23,0,89.95377733832706,47,Male,North,14,42,Edge,1
9609,2023-02-22,24,Training,42,0,60.40584799092005,58,Male,West,7,67,Firefox,0
9610,2023-05-29,19,Basketball,9,1,97.06382154026295,55,Female,South,40,6,Safari,0
9611,2023-07-29,97,Basketball,10,1,197.58917435963914,28,Male,East,22,7,Safari,0
9612,2023-10-27,68,Training,39,0,184.91617967368794,46,Male,West,11,125,Chrome,0
9613,2023-12-04,56,Running,20,1,109.28704414199774,48,Male,West,41,5,Safari,0
9614,2023-11-16,67,Training,35,0,181.4407998117591,27,Male,North,5,64,Edge,0
9615,2023-04-18,42,Basketball,22,0,54.91317261749881,52,Male,West,14,57,Firefox,0
9616,2023-11-10,12,Training,18,0,97.13061161963009,57,Female,East,12,112,Chrome,0
9617,2023-08-19,18,Training,29,1,159.02177719813167,46,Male,West,42,11,Safari,0
9618,2023-12-26,23,Running,19,0,83.21783765252584,54,Male,North,10,36,Firefox,0
9619,2023-06-30,84,Training,30,0,79.758642723096,19,Female,East,5,78,Safari,0
9620,2024-01-21,6,Running,40,0,179.271131894656,18,Male,East,14,112,Chrome,1
9621,2023-05-28,53,Training,15,1,142.39309416151156,49,Male,North,49,5,Firefox,0
9622,2023-03-18,98,Training,41,0,198.35340774680537,41,Female,South,10,43,Firefox,0
9623,2023-06-02,42,Running,45,1,70.20045144187227,19,Female,East,18,29,Firefox,0
9624,2023-03-17,66,Running,41,0,103.41926108497199,20,Female,South,10,37,Edge,0
9625,2024-02-01,30,Basketball,11,0,96.68200577055268,26,Male,East,5,129,Chrome,1
9626,2023-10-01,9,Running,22,0,182.01983565783647,41,Male,East,11,95,Edge,0
9627,2023-12-26,91,Training,24,0,88.29447800645158,29,Female,North,6,93,Edge,0
9628,2023-11-05,42,Basketball,6,0,103.0191496511255,51,Female,West,12,122,Firefox,0
9629,2023-08-13,34,Running,30,0,71.42508135131412,51,Female,East,10,53,Safari,0
9630,2024-01-18,40,Running,27,0,166.31014739737805,40,Male,West,5,44,Edge,1
9631,2023-04-18,88,Basketball,36,0,85.65549259382793,36,Female,East,6,101,Chrome,1
9632,2024-01-11,17,Training,17,0,60.24804083483292,49,Male,South,10,130,Edge,1
9633,2023-02-13,29,Training,17,0,115.26630990363451,45,Female,West,6,32,Safari,0
9634,2023-06-25,50,Basketball,21,0,108.71871859423021,43,Male,South,8,40,Edge,0
9635,2023-05-03,76,Training,29,0,76.64138064580632,29,Female,West,13,100,Chrome,0
9636,2023-11-10,95,Running,26,0,70.03963398440233,48,Female,West,7,68,Safari,0
9637,2023-10-11,49,Training,31,1,184.4835820074891,28,Female,South,43,16,Safari,0
9638,2023-03-12,73,Running,21,0,60.17667298268458,57,Female,North,7,50,Firefox,1
9639,2023-09-23,61,Training,30,0,64.896643504448,21,Male,South,12,51,Safari,1
9640,2023-03-07,83,Running,42,0,86.7570921707609,35,Female,North,14,125,Edge,0
9641,2023-06-01,46,Basketball,18,1,192.92587844847532,46,Female,North,43,25,Edge,1
9642,2023-05-30,46,Running,18,0,62.80763742797827,56,Female,West,14,36,Edge,0
9643,2023-07-07,17,Training,16,1,172.40222401143234,48,Male,South,30,29,Edge,1
9644,2024-02-01,66,Running,9,0,183.80782299782408,45,Female,East,10,120,Chrome,1
9645,2023-07-01,5,Training,41,0,106.68016121763281,44,Female,East,8,82,Chrome,1
9646,2023-11-23,54,Training,8,0,94.08415997477636,47,Female,South,14,82,Safari,1
9647,2023-12-07,16,Running,33,0,151.6066592386112,59,Male,East,8,72,Firefox,0
9648,2023-05-22,81,Training,29,0,155.39519009153344,28,Male,North,14,80,Chrome,0
9649,2023-12-26,91,Basketball,49,1,166.99657442362331,31,Male,South,21,14,Edge,1
9650,2023-06-15,7,Training,8,1,174.58501719933884,21,Male,North,28,9,Safari,1
9651,2023-12-29,8,Basketball,20,0,90.259318401851,53,Male,West,8,31,Firefox,1
9652,2023-11-26,72,Basketball,6,0,153.04424028299735,18,Male,South,10,87,Safari,1
9653,2023-05-04,87,Training,27,0,70.23585864270133,56,Female,East,12,62,Safari,0
9654,2023-02-22,96,Basketball,8,1,126.60969973162304,54,Male,East,22,5,Safari,0
9655,2023-02-20,82,Basketball,24,0,141.93303747688918,50,Female,North,13,123,Safari,1
9656,2023-09-05,38,Running,21,1,74.2597905014822,38,Female,West,48,18,Safari,1
9657,2023-12-24,54,Basketball,10,0,61.47598095793112,41,Female,East,9,118,Chrome,1
9658,2023-08-28,76,Basketball,22,0,79.21194294142894,57,Male,East,11,119,Safari,1
9659,2023-08-29,15,Basketball,24,0,113.08831217785507,30,Male,West,5,60,Safari,1
9660,2023-03-14,92,Basketball,43,0,183.1761466723062,51,Female,North,10,109,Chrome,1
9661,2023-03-04,50,Basketball,49,0,129.78716368020906,55,Female,North,5,97,Firefox,0
9662,2023-04-01,56,Training,45,0,162.2739337600986,46,Female,West,10,42,Safari,0
9663,2023-06-22,95,Basketball,38,1,76.12167924371698,53,Male,West,36,6,Edge,1
9664,2023-12-02,9,Training,44,0,65.89672970828381,57,Female,North,9,86,Chrome,0
9665,2023-06-24,8,Training,50,0,85.94260364483597,22,Female,South,6,43,Edge,1
9666,2024-02-03,19,Training,28,0,97.08206191855385,37,Female,North,6,81,Safari,1
9667,2023-04-07,51,Running,22,0,132.21530282332992,46,Male,South,10,92,Chrome,1
9668,2023-11-20,72,Running,34,0,182.18649805466612,28,Male,South,10,109,Edge,0
9669,2023-11-04,98,Training,5,0,113.91389251660482,25,Male,South,5,102,Chrome,1
9670,2023-09-15,57,Running,27,0,127.81972817674551,45,Male,North,14,123,Chrome,0
9671,2023-11-29,68,Basketball,33,0,50.692030397738094,58,Male,West,13,38,Edge,0
